61516500;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SALADILLO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 200.000,00;$ 200.000,00;Buenos Aires
61516600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN ANTONIO DE ARECO;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 897.800,00;$ 0,00;Buenos Aires
61516600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN ANTONIO DE ARECO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 270.000,00;$ 270.000,00;Buenos Aires
61516600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN ANTONIO DE ARECO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 608.930,00;$ 608.930,00;Buenos Aires
61516600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN ANTONIO DE ARECO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 130.000,00;$ 130.000,00;Buenos Aires
61516800;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN FERNANDO;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 4.875.000,00;$ 4.875.000,00;Buenos Aires
61516800;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN FERNANDO;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.150.000,00;$ 0,00;Buenos Aires
61516800;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN FERNANDO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 648.620,00;$ 648.620,00;Buenos Aires
61516800;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SAN FERNANDO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61517000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BOULOGNE SUR MER;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 934.375,00;$ 373.339,81;Buenos Aires
61517000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BOULOGNE SUR MER;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61517100;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;SAN ISIDRO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 409.453,00;$ 0,00;Buenos Aires
61517100;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;SAN ISIDRO;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 3.315.000,00;$ 3.315.000,00;Buenos Aires
61517100;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;SAN ISIDRO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61517200;C.F.P. Nº403 DIONISIA LOPEZ MADO, LA GALLEGA DE ZONA NORTE;BUENOS AIRES;SAN ISIDRO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61517200;C.F.P. Nº403 DIONISIA LOPEZ MADO, LA GALLEGA DE ZONA NORTE;BUENOS AIRES;SAN ISIDRO;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 860.000,00;$ 0,00;Buenos Aires
61517200;C.F.P. Nº403 DIONISIA LOPEZ MADO, LA GALLEGA DE ZONA NORTE;BUENOS AIRES;SAN ISIDRO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 586.460,00;$ 586.460,00;Buenos Aires
61517300;CENTRO DE FORMACION LABORAL Nº1;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 512.200,00;$ 0,00;Buenos Aires
61517300;CENTRO DE FORMACION LABORAL Nº1;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 175.000,00;$ 175.000,00;Buenos Aires
61517500;CENTRO DE FORMACION PROFESIONAL Nº402 SIDERURGIA ARGENTINA;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61517500;CENTRO DE FORMACION PROFESIONAL Nº402 SIDERURGIA ARGENTINA;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 2.925.000,00;$ 2.925.000,00;Buenos Aires
61517500;CENTRO DE FORMACION PROFESIONAL Nº402 SIDERURGIA ARGENTINA;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 602.000,00;$ 602.000,00;Buenos Aires
61517500;CENTRO DE FORMACION PROFESIONAL Nº402 SIDERURGIA ARGENTINA;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 930.200,00;$ 0,00;Buenos Aires
61517600;CENTRO DE FORMACION PROFESIONAL Nº403 VICTOR DANIEL PALLARES;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61517600;CENTRO DE FORMACION PROFESIONAL Nº403 VICTOR DANIEL PALLARES;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 888.800,00;$ 0,00;Buenos Aires
61517600;CENTRO DE FORMACION PROFESIONAL Nº403 VICTOR DANIEL PALLARES;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 607.985,00;$ 607.985,00;Buenos Aires
61517600;CENTRO DE FORMACION PROFESIONAL Nº403 VICTOR DANIEL PALLARES;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 5.460.000,00;$ 5.460.000,00;Buenos Aires
61517700;C.F.P. Nº401 INTENDENTE FARABOLLINI;BUENOS AIRES;SAN PEDRO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 602.000,00;$ 602.000,00;Buenos Aires
61517700;C.F.P. Nº401 INTENDENTE FARABOLLINI;BUENOS AIRES;SAN PEDRO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61517700;C.F.P. Nº401 INTENDENTE FARABOLLINI;BUENOS AIRES;SAN PEDRO;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 860.000,00;$ 0,00;Buenos Aires
61518000;CENTRO DE FORMACION LABORAL Nº2;BUENOS AIRES;MORON;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 175.000,00;$ 0,00;Buenos Aires
61518200;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;HAEDO;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 4.680.000,00;$ 3.717.245,71;Buenos Aires
61518200;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;HAEDO;FONDO ESCOLAR - Programa 39 - INET;RM -1303/2021;$ 175.431,00;$ 175.431,00;Buenos Aires
61518200;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;HAEDO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 790.000,00;$ 593.828,41;Buenos Aires
61518200;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;HAEDO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,02;$ 400.000,02;Buenos Aires
61518300;CENTRO DE FORMACION PROFESIONAL Nº403;BUENOS AIRES;MORON;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 934.375,00;$ 934.375,00;Buenos Aires
61518300;CENTRO DE FORMACION PROFESIONAL Nº403;BUENOS AIRES;MORON;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61518300;CENTRO DE FORMACION PROFESIONAL Nº403;BUENOS AIRES;MORON;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.356.250,00;$ 0,00;Buenos Aires
61518500;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TANDIL;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 586.460,00;$ 92.053,84;Buenos Aires
61518500;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TANDIL;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61518900;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TRENQUE LAUQUEN;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 602.000,00;$ 602.000,00;Buenos Aires
61518900;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TRENQUE LAUQUEN;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 4.095.000,00;$ 4.095.000,00;Buenos Aires
61518900;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TRENQUE LAUQUEN;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61518901;CENTRO DE FORMACIÓN PROFESIONAL N°401 - ANEXO 1;BUENOS AIRES;LAS TUNAS;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 772.125,00;$ 0,00;Buenos Aires
61519000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TRES ARROYOS;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61519000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TRES ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.356.250,00;$ 0,00;Buenos Aires
61519000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;TRES ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 934.375,00;$ 934.375,00;Buenos Aires
61519300;CENTRO DE FORMACION LABORAL Nº1;BUENOS AIRES;FLORIDA;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 175.000,00;$ 175.000,00;Buenos Aires
61519300;CENTRO DE FORMACION LABORAL Nº1;BUENOS AIRES;FLORIDA;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 472.000,00;$ 0,00;Buenos Aires
61519400;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;FLORIDA;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61519400;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;FLORIDA;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 794.200,00;$ 794.200,00;Buenos Aires
61519400;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;FLORIDA;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.265.500,00;$ 0,00;Buenos Aires
61519500;CENTRO DE FORMACION PROFESIONAL Nº401 MARIO RAMOS;BUENOS AIRES;MAYOR BURATOVICH;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 790.000,00;$ 735.159,51;Buenos Aires
61519500;CENTRO DE FORMACION PROFESIONAL Nº401 MARIO RAMOS;BUENOS AIRES;MAYOR BURATOVICH;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61519700;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;REMEDIOS DE ESCALADA DE SAN MARTIN;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 638.540,00;$ 638.540,00;Buenos Aires
61519700;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;REMEDIOS DE ESCALADA DE SAN MARTIN;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.248.250,00;$ 0,00;Buenos Aires
61519700;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;REMEDIOS DE ESCALADA DE SAN MARTIN;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,01;$ 400.000,01;Buenos Aires
61519700;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;REMEDIOS DE ESCALADA DE SAN MARTIN;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 5.265.000,00;$ 5.265.000,00;Buenos Aires
61520000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;PUNTA ALTA;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61520000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;PUNTA ALTA;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 5.655.000,00;$ 0,00;Buenos Aires
61520000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;PUNTA ALTA;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 658.385,00;$ 0,00;Buenos Aires
61520200;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BERISSO;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.219.000,00;$ 0,00;Buenos Aires
61520200;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BERISSO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 790.000,00;$ 790.000,00;Buenos Aires
61520300;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;BERISSO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 790.000,00;$ 397.884,86;Buenos Aires
61520300;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;BERISSO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61520500;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;ENSENADA;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61520500;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;ENSENADA;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 608.615,00;$ 608.615,00;Buenos Aires
61520500;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;ENSENADA;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 4.875.000,00;$ 4.875.000,00;Buenos Aires
61520600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BELEN DE ESCOBAR;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 592.340,00;$ 592.340,00;Buenos Aires
61520600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BELEN DE ESCOBAR;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 4.095.000,00;$ 4.095.000,00;Buenos Aires
61520600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BELEN DE ESCOBAR;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61520600;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;BELEN DE ESCOBAR;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 837.800,00;$ 0,00;Buenos Aires
61520700;CENTRO DE FORMACION LABORAL Nº1 ROTARY CLUB DE S. LUGARES;BUENOS AIRES;SANTOS LUGARES;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 175.000,00;$ 175.000,00;Buenos Aires
61521000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;CASEROS;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521000;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;CASEROS;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 934.375,00;$ 934.375,00;Buenos Aires
61521100;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;PABLO PODESTA;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521100;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;PABLO PODESTA;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 3.510.000,00;$ 3.510.000,00;Buenos Aires
61521100;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;PABLO PODESTA;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.175.875,00;$ 0,00;Buenos Aires
61521100;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;PABLO PODESTA;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 934.375,00;$ 934.375,00;Buenos Aires
61521200;CENTRO DE FORMACION PROFESIONAL Nº403;BUENOS AIRES;CIUDAD JARDIN LOMAS DEL PALOMAR;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 599.060,00;$ 599.060,00;Buenos Aires
61521200;CENTRO DE FORMACION PROFESIONAL Nº403;BUENOS AIRES;CIUDAD JARDIN LOMAS DEL PALOMAR;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521200;CENTRO DE FORMACION PROFESIONAL Nº403;BUENOS AIRES;CIUDAD JARDIN LOMAS DEL PALOMAR;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 860.000,00;$ 0,00;Buenos Aires
61521200;CENTRO DE FORMACION PROFESIONAL Nº403;BUENOS AIRES;CIUDAD JARDIN LOMAS DEL PALOMAR;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 2.145.000,00;$ 2.145.000,00;Buenos Aires
61521400;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;HENDERSON;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521400;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;HENDERSON;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 434.705,00;$ 209.288,38;Buenos Aires
61521400;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;HENDERSON;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 5.070.000,00;$ 5.055.365,98;Buenos Aires
61521600;CENTRO DE FORMACIÓN PROFESIONAL Nº401;BUENOS AIRES;GUILLERMO E HUDSON;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 790.000,00;$ 790.000,00;Buenos Aires
61521600;CENTRO DE FORMACIÓN PROFESIONAL Nº401;BUENOS AIRES;GUILLERMO E HUDSON;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521700;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SALLIQUELO;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 4.485.000,00;$ 1.811.295,00;Buenos Aires
61521700;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SALLIQUELO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 409.453,00;$ 0,00;Buenos Aires
61521700;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;SALLIQUELO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521800;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;MAR DE AJO;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 3.705.000,00;$ 3.705.000,00;Buenos Aires
61521800;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;MAR DE AJO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521800;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;MAR DE AJO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 586.460,00;$ 586.460,00;Buenos Aires
61521900;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;LA LUCILA DEL MAR;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61521900;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;LA LUCILA DEL MAR;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 596.960,00;$ 596.960,00;Buenos Aires
61521900;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;LA LUCILA DEL MAR;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 837.800,00;$ 0,00;Buenos Aires
61522000;CENTRO DE FORMACION PROFESIONAL Nº401 CARLOS IDAHO GESELL;BUENOS AIRES;VILLA GESELL;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 602.000,00;$ 602.000,00;Buenos Aires
61522000;CENTRO DE FORMACION PROFESIONAL Nº401 CARLOS IDAHO GESELL;BUENOS AIRES;VILLA GESELL;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61522000;CENTRO DE FORMACION PROFESIONAL Nº401 CARLOS IDAHO GESELL;BUENOS AIRES;VILLA GESELL;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 860.000,00;$ 0,00;Buenos Aires
61522100;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;MONTE HERMOSO;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 692.500,00;$ 0,00;Buenos Aires
61522100;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;MONTE HERMOSO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 586.460,00;$ 586.460,00;Buenos Aires
61522100;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;MONTE HERMOSO;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 3.510.000,00;$ 3.510.000,00;Buenos Aires
61522100;CENTRO DE FORMACION PROFESIONAL Nº401;BUENOS AIRES;MONTE HERMOSO;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61522200;CENTRO DE FORMACION PROFESIONAL Nº401 OSCAR EMILIO SIERRA;BUENOS AIRES;TRES LOMAS;FONDO ESCOLAR - Programa 39 - INET;RM -1303/2021;$ 124.814,00;$ 124.814,00;Buenos Aires
61522200;CENTRO DE FORMACION PROFESIONAL Nº401 OSCAR EMILIO SIERRA;BUENOS AIRES;TRES LOMAS;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 3.705.000,00;$ 3.517.663,26;Buenos Aires
61522200;CENTRO DE FORMACION PROFESIONAL Nº401 OSCAR EMILIO SIERRA;BUENOS AIRES;TRES LOMAS;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 479.750,00;$ 444.215,05;Buenos Aires
61522200;CENTRO DE FORMACION PROFESIONAL Nº401 OSCAR EMILIO SIERRA;BUENOS AIRES;TRES LOMAS;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 332.800,00;$ 332.800,00;Buenos Aires
61523100;ESCUELA DE ARTES Y OFICIOS DON ORIONE;BUENOS AIRES;TIGRE;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 441.525,00;$ 0,00;Buenos Aires
61523100;ESCUELA DE ARTES Y OFICIOS DON ORIONE;BUENOS AIRES;TIGRE;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 476.338,00;$ 476.338,00;Buenos Aires
61524700;C.F.P. ARTES Y OFICIOS MONSEÑOR SCALABRINI;BUENOS AIRES;PERGAMINO;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 304.750,00;$ 304.750,00;Buenos Aires
61524700;C.F.P. ARTES Y OFICIOS MONSEÑOR SCALABRINI;BUENOS AIRES;PERGAMINO;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 440.550,00;$ 0,00;Buenos Aires
61524800;CENTRO DE FORMACION PROFESIONAL Nº401 SAN CAYETANO;BUENOS AIRES;DAIREAUX;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61524800;CENTRO DE FORMACION PROFESIONAL Nº401 SAN CAYETANO;BUENOS AIRES;DAIREAUX;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 479.750,00;$ 479.750,00;Buenos Aires
61524900;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;GARIN;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 1.150.000,00;$ 0,00;Buenos Aires
61524900;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;GARIN;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 802.338,00;$ 802.338,00;Buenos Aires
61524900;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;GARIN;PLAN DE MEJORA INSTITUCIONAL – ETP –Entornos Formativos;RM -3431/2021;$ 400.000,00;$ 400.000,00;Buenos Aires
61524900;CENTRO DE FORMACION PROFESIONAL Nº402;BUENOS AIRES;GARIN;PMI EQUIPAMIENTO INSTITUCIONAL                                                                      ;RM -1994/2022;$ 4.875.000,00;$ 4.875.000,00;Buenos Aires
61525000;C.F.P. Nº401 INMIGRANTES ITALIANOS;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -957/2022;$ 586.460,00;$ 586.460,00;Buenos Aires
61525000;C.F.P. Nº401 INMIGRANTES ITALIANOS;BUENOS AIRES;SAN NICOLAS DE LOS ARROYOS;FONDO ESCOLAR - Programa 39 - INET;RM -732/2023;$ 860.000,00;$ 0,00;Buenos Aires
